ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,3.0,0,0,2004.0,no indicado,,0,0,415651,0,0.0,Benaocaz,"Calle Resvaladero, 5"," Calle Resvaladero, 5 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",170,80.0,2019-04-14,240000,0,5.0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,planta 1ª exterior,1,0,82791555,2,0.0,Villamartin,"Calle Azahar, 3"," Calle Azahar, 3 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,50000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,,planta 1ª exterior,1,0,82803487,2,0.0,Arcos de la Frontera,"Calle Bambera, 3"," Calle Bambera, 3 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,60000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,2004.0,no indicado,2 plantas,1,0,81622082,0,0.0,Arcos de la Frontera,"Calle José Luis Garci, 49"," Calle José Luis Garci, 49 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,160000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,planta 3ª exterior,0,0,307777,8,0.0,Benaocaz,"Calle Fray Domingo de Benaocaz, 9"," Calle Fray Domingo de Benaocaz, 9 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",105,80.0,2019-04-14,100000,0,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,2004.0,no indicado,,0,0,328945,7,0.0,Algodonales,"Calle Cuesta, 9"," Calle Cuesta, 9 , Algodonales , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",125,80.0,2019-04-14,50000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,2004.0,no indicado,2 plantas,0,0,26019474,3,0.0,El Bosque,Urb. Ceret sierra," Avenida Encinar, 19 , Urb. Ceret sierra , El Bosque , Sierra de Cádiz, Cádiz ","Avenida Encinar, 19","Sierra de Cádiz, Cádiz",245,90.0,2019-04-14,170000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,,2 plantas,0,0,29060637,3,0.0,Villamartin,"Calle Cronista José Bernal, 8"," Calle Cronista José Bernal, 8 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,100.0,2019-04-14,90000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,0,29236095,3,0.0,Algodonales,"Calle de la Concepción, 87"," Calle de la Concepción, 87 , Algodonales , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",200,80.0,2019-04-14,100000,0,5.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,2004.0,,3 plantas,1,1,34140576,3,0.0,Arcos de la Frontera,Urb. El portichuelo," Avenida la constitución, 8 , Urb. El portichuelo , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","Avenida la constitución, 8","Sierra de Cádiz, Cádiz",150,135.0,2019-04-14,160000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,planta 1ª exterior,1,0,35068456,2,0.0,Prado del Rey,Urb. mirador del rey," Calle Lepanto, 7 , Urb. mirador del rey , Prado del Rey , Sierra de Cádiz, Cádiz ","Calle Lepanto, 7","Sierra de Cádiz, Cádiz",71,80.0,2019-04-14,69000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,,0,0,35118085,3,0.0,Grazalema,"Calle las Parras, 42"," Calle las Parras, 42 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",95,80.0,2019-04-14,90000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,planta 1ª interior,0,0,35369616,2,0.0,El Bosque,"Avenida Juan XXIII, 32"," Avenida Juan XXIII, 32 , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,65000,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,,0,0,421147,0,0.0,Algodonales,"Calle Virgen del Carmen, 18"," Calle Virgen del Carmen, 18 , Algodonales , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,80.0,2019-04-14,98000,0,2.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,no indicado,2 plantas,0,0,37107117,0,0.0,Olvera,"Calle Mercado, 42"," Calle Mercado, 42 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",150,140.0,2019-04-14,90000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,2004.0,no indicado,bajo exterior,0,0,37204906,2,0.0,Grazalema,"Calle Corrales Primeros, 30"," Calle Corrales Primeros, 30 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",180,80.0,2019-04-14,126000,0,6.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,2004.0,no indicado,planta 1ª exterior,0,0,37410014,2,0.0,Bornos,"Calle Calvario, 85"," Calle Calvario, 85 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",97,80.0,2019-04-14,95000,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,,planta 1ª exterior,0,0,37540153,2,0.0,Olvera,"Vereda del Pino, 17"," Vereda del Pino, 17 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",65,80.0,2019-04-14,90000,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,0,37581852,0,0.0,Olvera,"Calle Tahona, 16"," Calle Tahona, 16 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,40000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,en trámite,planta 1ª exterior,1,0,37686320,2,0.0,Villamartin,"Calle San Mateo, 2"," Calle San Mateo, 2 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",117,80.0,2019-04-14,85000,0,4.0,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,planta 1ª exterior,0,0,37690410,2,0.0,Grazalema,"Calle del Tinte Alto, 5"," Calle del Tinte Alto, 5 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,87000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,0,37987641,1,0.0,Bornos,"Calle Calvario, 13"," Calle Calvario, 13 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",184,150.0,2019-04-14,60000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,1,0,1.0,0,0,2004.0,no indicado,planta 1ª exterior,0,0,38858323,2,0.0,Villamartin,"Calle Salineras, 3"," Calle Salineras, 3 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,150000,0,4.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,0,0,2004.0,,2 plantas,0,0,39504472,1,0.0,Arcos de la Frontera,"Calle Romero Gago, 14"," Calle Romero Gago, 14 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",180,160.0,2019-04-14,150000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,2.0,0,0,2004.0,no indicado,planta 2ª exterior,0,0,40161080,2,1.0,Villamartin,"Avenida de la Feria, 56"," Avenida de la Feria, 56 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",78,80.0,2019-04-14,69900,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
más de 5 meses sin actualizar,1,0,1.0,1,0,2004.0,no indicado,planta 1ª exterior,0,0,40561336,2,0.0,Villamartin,Urb. Torrevieja baja," Calle Llana, 33 , Urb. Torrevieja baja , Villamartin , Sierra de Cádiz, Cádiz ","Calle Llana, 33","Sierra de Cádiz, Cádiz",115,80.0,2019-04-14,79000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,,0,0,81521039,0,0.0,Villamartin,Calle Los Almendros s/n," Calle Los Almendros s/n , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",415,80.0,2019-04-14,130000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,1,2004.0,no indicado,2 plantas,0,0,81623797,9,0.0,Torre-Alhaquime,"postillejo, 3"," postillejo, 3 , Torre-Alhaquime , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",130,80.0,2019-04-14,95000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,,1,1,81786017,3,0.0,Arcos de la Frontera,"Calle Lucía Borrero, 4"," Calle Lucía Borrero, 4 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",30,80.0,2019-04-14,115000,0,3.0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,1 planta,0,1,31263796,3,0.0,Puerto Serrano,"Calle el chaparral, 16"," Calle el chaparral, 16 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",160,80.0,2019-04-14,140000,0,3.0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,2004.0,,2 plantas,0,0,81994306,0,0.0,Espera,"Calle Gomeles, 1"," Calle Gomeles, 1 , Espera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,78.0,2019-04-14,72000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,en trámite,1 planta,0,0,82021257,3,0.0,Villamartin,"Calle Valencia, 19"," Calle Valencia, 19 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",135,80.0,2019-04-14,118000,0,2.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,2004.0,no indicado,planta 1ª exterior,0,0,82163931,2,0.0,Prado del Rey,"Prado del rey, 1"," Prado del rey, 1 , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,80.0,2019-04-14,67000,0,1.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,0,0,2004.0,no indicado,2 plantas,1,0,82390026,3,0.0,El Bosque,"Calle del Encinar, 23"," Calle del Encinar, 23 , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",119,80.0,2019-04-14,200000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,,0,0,82807163,0,0.0,Olvera,"Calle San Pedro, 11"," Calle San Pedro, 11 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,70000,0,5.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,en trámite,planta 3ª exterior,0,0,82561819,2,0.0,El Bosque,Avenida Juan XXIII s/n," Avenida Juan XXIII s/n , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",53,80.0,2019-04-14,47000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,1.0,0,0,2010.0,,planta 1ª exterior,0,0,81423267,5,0.0,Bornos,"Calle Molino Zara, 8"," Calle Molino Zara, 8 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",109,80.0,2019-04-14,110000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,en trámite,2 plantas,0,0,37659432,0,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," Calle córdoba, 9 , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ","Calle córdoba, 9","Sierra de Cádiz, Cádiz",150,80.0,2019-04-14,85000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,2004.0,no indicado,2 plantas,1,0,37660005,0,0.0,Benaocaz,"Avenida de Andalucia, 9"," Avenida de Andalucia, 9 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",240,80.0,2019-04-14,110000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,2004.0,en trámite,2 plantas,1,0,81431525,3,0.0,El Bosque,El Bosque s/n," El Bosque s/n , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",125,80.0,2019-04-14,160000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2005.0,en trámite,bajo exterior,0,0,31193556,2,0.0,Prado del Rey,"Calle pajarete, 16"," Calle pajarete, 16 , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",124,80.0,2019-04-14,115000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,inmueble exento,3 plantas,0,0,28799918,1,0.0,Arcos de la Frontera,Urb. san rafael," Calle Panamá, 5 , Urb. san rafael , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","Calle Panamá, 5","Sierra de Cádiz, Cádiz",120,90.0,2019-04-14,90000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,0,3.0,0,0,2004.0,no indicado,1 planta,1,0,30952089,7,0.0,Alcalá del Valle,"Calle ramon y cajal, 45"," Calle ramon y cajal, 45 , Alcalá del Valle , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",150,150.0,2019-04-14,125000,0,5.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,2004.0,no indicado,1 planta,0,1,81241173,0,0.0,Arcos de la Frontera,"Calle Pintor Ribalta, 7"," Calle Pintor Ribalta, 7 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",925,80.0,2019-04-14,440000,0,3.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,2004.0,no indicado,planta 2ª exterior,0,0,1781611,5,0.0,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Plaza Verdura, 12 , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ","Plaza Verdura, 12","Sierra de Cádiz, Cádiz",150,132.0,2019-04-14,165000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,2004.0,no indicado,2 plantas,0,0,28874945,0,0.0,Grazalema,"Calle Corrales Primeros, 1"," Calle Corrales Primeros, 1 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",177,80.0,2019-04-14,150000,0,7.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,en trámite,,0,0,32801527,0,0.0,Arcos de la Frontera,"Calle juan xxiii, 2"," Calle juan xxiii, 2 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",102,90.0,2019-04-14,89900,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,2004.0,en trámite,planta 2ª exterior,0,0,36299271,2,1.0,Ubrique,Distrito Centro," Avenida de España, 28 , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ","Avenida de España, 28","Sierra de Cádiz, Cádiz",106,80.0,2019-04-14,150000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,1,37121945,0,0.0,El Bosque,"Avenida Diputacion, 23"," Avenida Diputacion, 23 , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",200,80.0,2019-04-14,90000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,5.0,1,1,2004.0,no indicado,1 planta,0,1,37883206,9,0.0,Arcos de la Frontera,Urb. Barriada Rural Pago La Sierpe," Lugar las Sierpes, 29 , Urb. Barriada Rural Pago La Sierpe , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","Lugar las Sierpes, 29","Sierra de Cádiz, Cádiz",2000,300.0,2019-04-14,850000,0,9.0,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
