ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,1993.0,,,0,0,84491497,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,53,87.0,2019-03-29,139000,0,2.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,1966.0,,planta 6ª interior,0,0,36229549,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,65,55.0,2019-03-29,120000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de enero,0,0,1.0,0,0,1972.0,,planta 4ª exterior,0,0,37105529,3,0.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla Mendoza , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla Mendoza,Álava,65,62.0,2019-03-29,110000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 4ª interior,0,0,84667178,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Plaza Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Plaza Reyes Catolicos,Álava,87,80.0,2019-03-29,120000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,0,1968.0,,planta 4ª,0,0,84827210,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Fermin Lasuen , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Fermin Lasuen,Álava,84,82.0,2019-03-29,159000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,0,0,1960.0,en trámite,planta 2ª,0,0,84488133,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,60,54.0,2019-03-29,144000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,0,1970.0,,planta 6ª interior,0,0,84649993,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Reyes Católicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Reyes Católicos,Álava,68,59.0,2019-03-29,120000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1975.0,en trámite,planta 1ª,0,0,31923708,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle vicente manterola , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle vicente manterola,Álava,70,87.0,2019-03-29,160000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,1963.0,,planta 5ª,0,0,27397834,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla Mendoza , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla Mendoza,Álava,73,87.0,2019-03-29,125000,0,3.0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 4ª exterior,0,0,84542249,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Fermin Lasuen Kalea, Vitoria-Gasteiz s/n , Distrito Zaramaga , Vitoria-Gasteiz , Álava ","Fermin Lasuen Kalea, Vitoria-Gasteiz s/n",Álava,85,87.0,2019-03-29,159000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1985.0,,planta 2ª,0,0,32021536,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle cuadrilla de vitoria-gasteiz taldea , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle cuadrilla de vitoria-gasteiz taldea,Álava,101,73.0,2019-03-29,156000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1967.0,,planta 2ª,0,0,39170594,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle cuadrilla de laguardia-rioja alavesa , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle cuadrilla de laguardia-rioja alavesa,Álava,74,87.0,2019-03-29,130000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84028058,3,0.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Arriagako Atea , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Arriagako Atea,Álava,63,55.0,2019-03-29,112000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,0,0,1993.0,,exterior,0,0,84096399,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,57,50.0,2019-03-29,160000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84381669,3,0.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Arriagako Atea , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Arriagako Atea,Álava,83,74.0,2019-03-29,106000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de enero,0,0,1.0,1,0,1960.0,en trámite,planta 4ª interior,0,0,34322059,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,60,55.0,2019-03-29,134500,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de marzo,0,0,2.0,1,0,1963.0,,planta 9ª exterior,0,0,84109527,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,65,54.0,2019-03-29,160000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,0,0,1966.0,en trámite,planta 4ª interior,0,0,84671893,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,87,80.0,2019-03-29,120000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1969.0,,planta 4ª,0,0,82928302,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Fermin Lasuen , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Fermin Lasuen,Álava,90,82.0,2019-03-29,159000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1974.0,,planta 7ª,0,0,26311042,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle reyes catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle reyes catolicos,Álava,60,87.0,2019-03-29,200000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1969.0,,planta 4ª,0,0,26166806,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle cuadrilla mendoza , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle cuadrilla mendoza,Álava,65,87.0,2019-03-29,110000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,1968.0,,planta 7ª,0,0,33614838,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle reyes de navarra , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle reyes de navarra,Álava,85,87.0,2019-03-29,180000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,2.0,0,0,1960.0,,planta 2ª,0,0,81711774,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla de Laguardia-Rioja Alavesa , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla de Laguardia-Rioja Alavesa,Álava,70,87.0,2019-03-29,138000,0,2.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,34884083,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,84,73.0,2019-03-29,139000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,40565087,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla de Laguardia-Rioja Alavesa , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla de Laguardia-Rioja Alavesa,Álava,79,60.0,2019-03-29,130000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,39622207,3,0.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla Mendoza , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla Mendoza,Álava,67,62.0,2019-03-29,110000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,83760113,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Fermin Lasuen , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Fermin Lasuen,Álava,95,82.0,2019-03-29,159000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,,0,0,83904773,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,61,53.0,2019-03-29,120000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84587872,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Lorenzo Prestamero , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Lorenzo Prestamero,Álava,61,53.0,2019-03-29,120000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1993.0,en trámite,planta 4ª,0,0,81867985,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,60,87.0,2019-03-29,135000,0,2.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1949.0,,bajo,0,0,84087761,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla de Laguardia-Rioja Alavesa , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla de Laguardia-Rioja Alavesa,Álava,55,87.0,2019-03-29,135500,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,1968.0,en trámite,planta 2ª,0,0,84778977,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Fermin Lasuen , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Fermin Lasuen,Álava,77,87.0,2019-03-29,225000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,0,1966.0,en trámite,planta 4ª,0,0,84829426,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Reyes Catolicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Reyes Catolicos,Álava,80,87.0,2019-03-29,120000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,1962.0,,planta 7ª,0,0,84247088,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Cuadrilla de Laguardia-Rioja Alavesa , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Cuadrilla de Laguardia-Rioja Alavesa,Álava,72,87.0,2019-03-29,130000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84797897,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Calle Arriagako Atea , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Calle Arriagako Atea,Álava,78,68.0,2019-03-29,150000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,1969.0,,planta 2ª exterior,0,0,84830139,3,1.0,Vitoria-Gasteiz,Distrito Zaramaga," Reyes Católicos , Distrito Zaramaga , Vitoria-Gasteiz , Álava ",Reyes Católicos,Álava,61,53.0,2019-03-29,144000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,1,2.0,0,0,2010.0,,planta 6ª,1,0,84499845,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Calle Victoria Kent , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ",Calle Victoria Kent,Álava,87,87.0,2019-03-29,170866,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,1993.0,en trámite,planta 2ª exterior,1,1,31088041,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Alto de armentia kalea, 44 , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Alto de armentia kalea, 44",Álava,102,80.0,2019-03-29,170000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,0,0,1993.0,en trámite,planta 6ª exterior,1,0,84612525,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Avenida de Iruña-Veleia, Vitoria-Gasteiz , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Avenida de Iruña-Veleia, Vitoria-Gasteiz",Álava,85,87.0,2019-03-29,176000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,1993.0,,planta 5ª exterior,1,0,37109001,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Calle Ozeano Barearen, 1 , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Calle Ozeano Barearen, 1",Álava,90,87.0,2019-03-29,177000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,1993.0,en trámite,planta 5ª exterior,1,1,37200387,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Zabalgana Hiribidea, 23 , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Zabalgana Hiribidea, 23",Álava,132,111.0,2019-03-29,398000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 27 de noviembre,0,0,2.0,0,0,2008.0,en trámite,planta 8ª exterior,0,0,81201089,1,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Calle Oion, 45 -atico , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Calle Oion, 45 -atico",Álava,135,114.0,2019-03-29,415000,1,1.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,0,0,1993.0,en trámite,planta 8ª exterior,0,0,84527783,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ",,Álava,90,87.0,2019-03-29,184500,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,84392797,3,0.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Calle del Castillo de Gebara, Vitoria-Gasteiz , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ","Calle del Castillo de Gebara, Vitoria-Gasteiz",Álava,55,50.0,2019-03-29,129600,0,2.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,1993.0,en trámite,bajo exterior,0,0,84558173,3,1.0,Vitoria-Gasteiz,Distrito Zabalgana - Ariznabarra," Portal de Castilla , Distrito Zabalgana - Ariznabarra , Vitoria-Gasteiz , Álava ",Portal de Castilla,Álava,40,87.0,2019-03-29,140000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
