price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
360000,1.0,3.0,0,83660247,93,83,Zarautz,"Urola Kosta, Guipúzcoa",1933,0
240000,2.0,3.0,0,84593163,101,88,Azpeitia,"Urola Kosta, Guipúzcoa",2000,0
460000,2.0,3.0,0,274533,110,96,Getaria,"Urola Kosta, Guipúzcoa",,0
137000,1.0,2.0,0,84570121,56,53,Azpeitia,"Urola Kosta, Guipúzcoa",1993,0
670000,2.0,3.0,0,84683586,105,97,Zarautz,"Urola Kosta, Guipúzcoa",,1
250000,2.0,3.0,0,39455808,90,85,Orio,"Urola Kosta, Guipúzcoa",1979,0
450000,4.0,4.0,3,81554949,800,380,Aia,"Urola Kosta, Guipúzcoa",2008,1
250000,2.0,0.0,8,84628643,88,,Getaria,"Urola Kosta, Guipúzcoa",,0
110000,1.0,2.0,0,36551938,75,65,Azkoitia,"Urola Kosta, Guipúzcoa",1968,0
395000,2.0,2.0,0,83456992,80,75,Orio,"Urola Kosta, Guipúzcoa",2003,1
195000,2.0,3.0,0,84646290,90,78,Azpeitia,"Urola Kosta, Guipúzcoa",2005,0
380000,3.0,2.0,0,84708105,157,,Zarautz,"Urola Kosta, Guipúzcoa",,0
465000,2.0,4.0,0,84753351,105,100,Zarautz,"Urola Kosta, Guipúzcoa",,0
990000,6.0,6.0,3,83898793,450,400,Zarautz,"Urola Kosta, Guipúzcoa",2000,1
440000,2.0,5.0,0,84477543,160,148,Azpeitia,"Urola Kosta, Guipúzcoa",1978,1
510000,3.0,4.0,6,274541,180,145,Getaria,"Urola Kosta, Guipúzcoa",,0
540000,3.0,3.0,6,274535,137,,Getaria,"Urola Kosta, Guipúzcoa",,0
480000,3.0,3.0,6,274540,150,129,Getaria,"Urola Kosta, Guipúzcoa",,0
560000,3.0,4.0,6,274536,162,141,Getaria,"Urola Kosta, Guipúzcoa",,0
560000,3.0,4.0,6,274545,163,143,Getaria,"Urola Kosta, Guipúzcoa",,0
470000,2.0,3.0,0,274544,121,105,Getaria,"Urola Kosta, Guipúzcoa",,0
470000,3.0,3.0,0,274538,129,108,Getaria,"Urola Kosta, Guipúzcoa",,0
460000,2.0,3.0,0,274534,110,97,Getaria,"Urola Kosta, Guipúzcoa",,0
430000,2.0,4.0,2,82206698,10000,485,Errezil,"Urola Kosta, Guipúzcoa",,1
179900,2.0,2.0,0,82448463,71,,Aia,"Urola Kosta, Guipúzcoa",,1
720000,2.0,4.0,0,84744814,150,135,Zarautz,"Urola Kosta, Guipúzcoa",,0
165000,2.0,3.0,0,39621428,128,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
450000,2.0,4.0,4,34096191,300,226,Azpeitia,"Urola Kosta, Guipúzcoa",2006,1
465000,2.0,3.0,0,83285786,99,98,Zarautz,"Urola Kosta, Guipúzcoa",,0
325000,2.0,2.0,0,84415313,75,70,Orio,"Urola Kosta, Guipúzcoa",,0
125000,1.0,4.0,0,40520362,141,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
549000,2.0,3.0,0,81946756,157,,Zarautz,"Urola Kosta, Guipúzcoa",,0
245000,2.0,3.0,0,82910902,93,,Aia,"Urola Kosta, Guipúzcoa",,1
348140,3.0,3.0,0,81853868,115,112,Azpeitia,"Urola Kosta, Guipúzcoa",2009,0
225000,2.0,4.0,0,82528610,135,121,Azpeitia,"Urola Kosta, Guipúzcoa",1977,1
250000,2.0,5.0,7,83076902,90000,460,Azpeitia,"Urola Kosta, Guipúzcoa",1900,1
270000,2.0,3.0,0,84649627,115,105,Azpeitia,"Urola Kosta, Guipúzcoa",1982,1
360000,2.0,3.0,0,36598711,225,125,Azkoitia,"Urola Kosta, Guipúzcoa",2010,0
700000,4.0,4.0,3,39782097,180,,Azpeitia,"Urola Kosta, Guipúzcoa",1978,1
160000,0.0,0.0,5,81435406,1000,410,Errezil,"Urola Kosta, Guipúzcoa",1900,0
175000,3.0,4.0,3,82381027,208,180,Errezil,"Urola Kosta, Guipúzcoa",2010,1
240000,2.0,4.0,0,82381657,137,119,Azpeitia,"Urola Kosta, Guipúzcoa",1977,1
250000,2.0,5.0,2,82458281,84526,454,Azpeitia,"Urola Kosta, Guipúzcoa",1900,1
890000,5.0,3.0,4,82587367,383,248,Orio,"Urola Kosta, Guipúzcoa",,1
345000,1.0,1.0,0,83035237,78,68,Getaria,"Urola Kosta, Guipúzcoa",2007,1
498000,5.0,4.0,10,83101818,384,337,Aia,"Urola Kosta, Guipúzcoa",2007,1
246000,2.0,3.0,1,84028328,700,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
895000,2.0,3.0,6,81900463,150,126,Zarautz,"Urola Kosta, Guipúzcoa",2011,1
970000,5.0,3.0,3,82877358,225,210,Zarautz,"Urola Kosta, Guipúzcoa",2004,1
228000,1.0,3.0,0,32403736,98,95,Azkoitia,"Urola Kosta, Guipúzcoa",1978,1
180000,2.0,4.0,0,37958339,120,115,Azpeitia,"Urola Kosta, Guipúzcoa",,1
830000,2.0,3.0,6,83422415,154,135,Zarautz,"Urola Kosta, Guipúzcoa",2003,0
