ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 26 de marzo,0,0,2.0,0,1,1890.0,no indicado,,0,1,39612865,6,1.0,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",123150,99.0,2019-04-12,2500000,0,10.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,1996.0,en trámite,3 plantas,0,0,40305708,2,1.0,Mediona,Urb. Font del Bosc," Calle Tarragona, 2117 , Urb. Font del Bosc , Mediona , Alt Penedès, Barcelona ","Calle Tarragona, 2117","Alt Penedès, Barcelona",150,99.0,2019-04-12,178000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,1,1.0,0,0,1996.0,en trámite,planta 2ª exterior,0,0,81733578,0,0.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",90,99.0,2019-04-12,99000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,1,2.0,0,0,2018.0,no indicado,bajo exterior,0,0,82794846,0,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",110,95.0,2019-04-12,163800,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,2.0,0,0,2019.0,no indicado,planta 3ª,0,0,82845581,3,0.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",74,67.0,2019-04-12,149200,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,0,2.0,0,0,1990.0,en trámite,2 plantas,1,0,84352144,8,1.0,Santa Margarida i els Monjos,Rambla de Penyafel," Rambla de Penyafel , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",136,110.0,2019-04-12,229000,1,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,1996.0,,planta 4ª,0,0,82470493,0,1.0,Sant Quintí de Mediona,"Calle Del Pujol, 2"," Calle Del Pujol, 2 , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",74,65.0,2019-04-12,54618,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,2015.0,en trámite,planta 1ª exterior,1,1,84833033,0,1.0,Vilafranca del Penedès,Distrito Centre Vila," LLUIS MARIA GüELL, 6 , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ","LLUIS MARIA GüELL, 6","Alt Penedès, Barcelona",100,99.0,2019-04-12,170000,0,4.0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 29 de enero,1,0,3.0,0,0,1996.0,en trámite,2 plantas,1,1,27103672,2,1.0,Olèrdola,Urb. daltmar," Calle de la Figuera, 30 , Urb. daltmar , Olèrdola , Alt Penedès, Barcelona ","Calle de la Figuera, 30","Alt Penedès, Barcelona",600,160.0,2019-04-12,350000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 3 de julio,0,0,2.0,0,0,1996.0,no indicado,,0,0,30391717,9,1.0,Sant Llorenç d'Hortons,," , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",220,160.0,2019-04-12,180000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de diciembre,0,0,2.0,0,0,2005.0,no indicado,,0,0,30391728,0,1.0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",112,63.0,2019-04-12,128000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,0,2.0,0,0,1996.0,no indicado,,0,0,31997485,9,1.0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",260,99.0,2019-04-12,210000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de septiembre,0,0,2.0,0,0,1996.0,no indicado,,0,0,33088300,0,1.0,Vilafranca del Penedès,Distrito L'Espirall," , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",85,75.0,2019-04-12,145000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de noviembre,1,0,6.0,1,0,1996.0,en trámite,4 plantas,1,0,33872680,2,1.0,Vilafranca del Penedès,Distrito Sant Julià," Calle santa margarida i monjos, 12 , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle santa margarida i monjos, 12","Alt Penedès, Barcelona",622,99.0,2019-04-12,730000,0,7.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1996.0,,,0,0,35203653,9,1.0,La Granada,," , La Granada , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",137,71.0,2019-04-12,80000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,3.0,0,0,2013.0,,planta 2ª exterior,0,0,36030960,3,1.0,Santa Margarida i els Monjos,Calle Sant Llorenç s/n," Calle Sant Llorenç s/n , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",130,99.0,2019-04-12,185000,0,4.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,1.0,1,0,1996.0,no indicado,,1,0,36168649,4,1.0,Vilafranca del Penedès,Distrito Centre Vila," , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",220,99.0,2019-04-12,179000,0,4.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,1996.0,en trámite,,0,1,36616758,2,1.0,Torrelles de Foix,Urb. Plana de les Torres," Calle Rosa, 24 , Urb. Plana de les Torres , Torrelles de Foix , Alt Penedès, Barcelona ","Calle Rosa, 24","Alt Penedès, Barcelona",1900,99.0,2019-04-12,88000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,1.0,0,0,1996.0,no indicado,,1,0,37287837,1,1.0,Vilafranca del Penedès,Distrito La Girada," , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",220,180.0,2019-04-12,175000,0,4.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1996.0,no indicado,,0,0,37685835,0,1.0,Vilafranca del Penedès,Distrito Centre Vila," Calle d'igualada , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",Calle d'igualada,"Alt Penedès, Barcelona",84,99.0,2019-04-12,69000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,0,2.0,1,0,1996.0,en trámite,2 plantas,1,1,38266112,2,1.0,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1530,140.0,2019-04-12,195000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,1996.0,,entreplanta interior,0,0,36981005,0,0.0,Sant Quintí de Mediona,"Avenida de Montserrat, 47"," Avenida de Montserrat, 47 , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,99.0,2019-04-12,42000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de noviembre,0,0,2.0,0,0,1996.0,inmueble exento,planta 1ª exterior,1,0,27550584,0,1.0,Sant Quintí de Mediona,Avenida de Catalunya s/n," Avenida de Catalunya s/n , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",112,63.0,2019-04-12,128000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,2.0,0,1,1987.0,no indicado,,0,0,39546144,6,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",570,155.0,2019-04-12,198000,0,6.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de julio,1,0,3.0,1,0,1996.0,en trámite,3 plantas,1,1,81142601,2,1.0,Sant Martí Sarroca,," , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",608,99.0,2019-04-12,470000,0,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1996.0,no indicado,,0,0,81390860,14,1.0,Les Cabanyes,," , Les Cabanyes , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",890,99.0,2019-04-12,215000,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,2.0,0,0,1996.0,no indicado,,1,0,36141805,2,1.0,Pacs del Penedès,," , Pacs del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",200,99.0,2019-04-12,294000,0,3.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de junio,0,0,2.0,0,0,1996.0,en trámite,3 plantas,1,1,81548176,2,1.0,Sant Martí Sarroca,," , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1000,240.0,2019-04-12,295000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 26 de febrero,1,1,2.0,1,0,1996.0,,2 plantas,1,0,81724293,2,1.0,Sant Llorenç d'Hortons,"Paseo Circumval·lació, 14"," Paseo Circumval·lació, 14 , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",490,99.0,2019-04-12,150000,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,1996.0,no indicado,1 planta,1,1,33203464,2,1.0,Subirats,"Calle dels pins, 9"," Calle dels pins, 9 , Subirats , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",852,99.0,2019-04-12,120000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,1,2.0,0,0,2006.0,,planta 1ª exterior,0,0,82013187,3,0.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",132,99.0,2019-04-12,227300,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,0,0,1996.0,no indicado,2 plantas,0,1,82186849,2,1.0,Torrelles de Foix,"Camino castell de marmellar, 8"," Camino castell de marmellar, 8 , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",478,99.0,2019-04-12,90000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,1,2.0,0,0,2007.0,no indicado,planta 3ª exterior,1,0,82489014,3,1.0,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",130,99.0,2019-04-12,255000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,2000.0,no indicado,,0,0,39125975,2,1.0,Olèrdola,Urb. El Bosquet," Calle de Fontanilles, 12 , Urb. El Bosquet , Olèrdola , Alt Penedès, Barcelona ","Calle de Fontanilles, 12","Alt Penedès, Barcelona",750,99.0,2019-04-12,690000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,2.0,0,0,1996.0,en trámite,planta 1ª,1,0,82674855,0,1.0,Santa Margarida i els Monjos,," , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",67,99.0,2019-04-12,125000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,1998.0,en trámite,bajo exterior,1,0,82750571,0,1.0,Santa Margarida i els Monjos,," , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",84,99.0,2019-04-12,109000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,1996.0,no indicado,,0,0,82989960,2,1.0,Vilafranca del Penedès,Distrito La Girada," Rambla de la Girada, 1 , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ","Rambla de la Girada, 1","Alt Penedès, Barcelona",750,467.0,2019-04-12,690000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de noviembre,0,1,2.0,0,1,1996.0,no indicado,3 plantas,1,0,83174080,1,1.0,Subirats,"Calle Novença, 8"," Calle Novença, 8 , Subirats , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",157,242.0,2019-04-12,116500,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,1.0,0,0,1965.0,en trámite,planta 4ª exterior,0,0,83542043,0,0.0,Vilafranca del Penedès,Distrito Centre Vila," , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",84,99.0,2019-04-12,69000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 20 de enero,1,1,3.0,0,0,1996.0,en trámite,2 plantas,1,0,83674308,4,1.0,Les Cabanyes,"Calle Vint-i-Tres, 80"," Calle Vint-i-Tres, 80 , Les Cabanyes , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",200,99.0,2019-04-12,245000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,0,0,1996.0,no indicado,planta 2ª exterior,0,0,1754544,3,1.0,Castellví de la Marca,"Calle Esport, 9"," Calle Esport, 9 , Castellví de la Marca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,68.0,2019-04-12,118000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de enero,0,0,2.0,0,0,1996.0,en trámite,planta 1ª exterior,1,0,83734094,0,1.0,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",85,75.0,2019-04-12,150000,1,4.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,1.0,0,0,1996.0,,bajo exterior,0,0,83788442,0,0.0,Vilafranca del Penedès,Distrito Sant Julià," Calle de Sant Fèlix, 16 , Urb. edifició de 3 plantas y 3 pisos , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ",Urb. edifició de 3 plantas y 3 pisos,"Alt Penedès, Barcelona",250,240.0,2019-04-12,285000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,1996.0,en trámite,bajo,0,0,83841241,0,0.0,Sant Llorenç d'Hortons,," , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",115,89.0,2019-04-12,105000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,0,0,1996.0,en trámite,1 planta,1,0,83937042,4,1.0,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",190,167.0,2019-04-12,128000,0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,15.0,0,0,1996.0,no indicado,,0,0,84109069,2,1.0,Olèrdola,," , Olèrdola , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",40975,2434.0,2019-04-12,1300000,0,15.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,1,0,1996.0,no indicado,3 plantas,1,1,36775248,14,1.0,Pacs del Penedès,"Camino Salinar, 140"," Camino Salinar, 140 , Pacs del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",370,99.0,2019-04-12,700000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,4.0,0,0,1996.0,no indicado,,0,1,40053650,9,1.0,Vilafranca del Penedès,Distrito La Girada," , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",537,99.0,2019-04-12,450000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,1,1996.0,no indicado,1 planta,0,1,35963022,6,1.0,Castellví de la Marca,Camino Cal Margarit s/n," Camino Cal Margarit s/n , Castellví de la Marca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",3000,99.0,2019-04-12,300000,0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,1,1996.0,inmueble exento,4 plantas,1,0,35411993,1,1.0,Torrelavit,"Calle del Molí, 16"," Calle del Molí, 16 , Torrelavit , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",296,99.0,2019-04-12,131000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,1996.0,en trámite,planta 4ª,1,0,84485690,0,1.0,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,99.0,2019-04-12,160000,0,3.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,1,0,1996.0,,,0,0,39547228,0,1.0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",74,99.0,2019-04-12,62500,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,1996.0,,,0,0,38625809,4,1.0,Sant Quintí de Mediona,Calle de roques altes," Calle de roques altes , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",98,81.0,2019-04-12,41805,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,3.0,0,0,1996.0,no indicado,,0,1,81204490,13,1.0,Vilafranca del Penedès,Distrito Centre Vila," , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",52000,99.0,2019-04-12,900000,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,1,1.0,0,0,1996.0,en trámite,planta 3ª exterior,1,0,81521376,0,1.0,Vilafranca del Penedès,Distrito La Girada," Rambla de la Generalitat , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ",Rambla de la Generalitat,"Alt Penedès, Barcelona",80,70.0,2019-04-12,175000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de julio,0,0,2.0,0,0,1962.0,no indicado,,1,0,81530242,2,1.0,Sant Sadurní d'Anoia,Rambla de la Generalitat," Rambla de la Generalitat , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",156,5.0,2019-04-12,280000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,1996.0,,,1,0,81871116,0,0.0,Torrelavit,," , Torrelavit , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",96,99.0,2019-04-12,76000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de septiembre,0,0,2.0,0,0,2003.0,,,1,1,82262127,9,1.0,Mediona,," , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",830,171.0,2019-04-12,189000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,2007.0,no indicado,bajo exterior,1,0,82262134,0,1.0,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",75,60.0,2019-04-12,99000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,1,0,2007.0,,planta 3ª exterior,1,0,82631418,3,1.0,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," Urb. Molí d'en rovira , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ",Urb. Molí d'en rovira,"Alt Penedès, Barcelona",139,112.0,2019-04-12,269000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,2.0,0,0,1920.0,,,1,0,82631550,9,1.0,Olèrdola,," , Olèrdola , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",75,140.0,2019-04-12,169000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,0,0,1996.0,en trámite,planta 2ª exterior,1,0,82658991,0,1.0,Sant Martí Sarroca,," , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",85,79.0,2019-04-12,127500,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,2.0,0,0,1996.0,en trámite,planta 3ª exterior,0,0,82658998,0,0.0,Vilafranca del Penedès,Distrito L'Espirall," , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",92,89.0,2019-04-12,69000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,2.0,0,0,1981.0,en trámite,planta 1ª exterior,0,0,82728157,0,1.0,Sant Martí Sarroca,," , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",129,125.0,2019-04-12,124000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,1996.0,en trámite,planta 1ª exterior,0,0,83005090,0,1.0,Vilafranca del Penedès,Distrito Sant Julià," Sant Pere , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ",Sant Pere,"Alt Penedès, Barcelona",80,70.0,2019-04-12,130000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
