price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,energetic_certif,floor,loc_district,loc_neigh,obtention_date,ad_last_update
99500,1.0,3.0,3,32454947,79,68.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,0.0,0,1,0,1,,planta 3ª exterior,"Calle comercio, 22",,2019-03-29,Anuncio actualizado el 24 de febrero
400000,2.0,3.0,0,34003779,1500,184.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,0,1.0,1,0,0,1,,1 planta,izarra s/n,,2019-03-29,Anuncio actualizado el 24 de marzo
145000,1.0,2.0,3,34196954,70,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,planta 1ª exterior,"Calle mayor, 12",,2019-03-29,Anuncio actualizado el 24 de marzo
310000,4.0,4.0,5,39197348,300,87.0,Zuya,Álava,1993.0,0,0,0,0,1,0,1.0,0,0,0,1,,3 plantas,"Calle Palatu, 13",,2019-03-29,Anuncio actualizado el 24 de marzo
499000,3.0,4.0,0,310610,1000,250.0,Zigoitia,"Zuya, Álava",1993.0,0,1,1,0,1,1,1.0,1,1,0,1,no indicado,2 plantas,"Calle Lagagorri, 16",,2019-03-29,Anuncio actualizado el 18 de marzo
100000,1.0,2.0,2,81620945,100,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,1,0,0,1.0,0,1,0,0,en trámite,2 plantas,"Calle Elizaldea, 6",,2019-03-29,Anuncio actualizado el 23 de febrero
150000,1.0,4.0,2,82597515,100,86.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,1.0,0,0,0,0,en trámite,1 planta,"Plaza La Ermita, 1449",,2019-03-29,Anuncio actualizado el 10 de diciembre
250000,1.0,8.0,2,82820791,1228,87.0,Zuya,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,inmueble exento,3 plantas,"Carretera general, 19",,2019-03-29,Anuncio actualizado el 25 de marzo
189000,2.0,4.0,7,83702970,350,87.0,Aramaio,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,0,0,no indicado,2 plantas,"Barajuen Entitatea, 9",,2019-03-29,Anuncio actualizado el 26 de marzo
100000,1.0,2.0,3,25555209,64,58.0,Legutiano,"Zuya, Álava",1993.0,0,0,1,0,0,0,0.0,0,1,0,0,,planta 2ª exterior,"Elixoste, 1",,2019-03-29,Anuncio actualizado el 18 de marzo
150000,1.0,2.0,3,27371084,63,60.0,Legutiano,"Zuya, Álava",1993.0,0,0,1,0,0,0,0.0,0,0,0,0,en trámite,bajo exterior,"Calle Comercio Kalea, 17",,2019-03-29,Anuncio actualizado el 17 de marzo
372000,2.0,3.0,0,25212918,2000,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,0,no indicado,2 plantas,"Calle de Ibarbetxi, 2",,2019-03-29,Anuncio actualizado el 3 de diciembre
390000,1.0,1.0,0,83216191,1220,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,2 plantas,,,2019-03-29,Anuncio actualizado el 14 de enero
168284,2.0,3.0,5,36179481,121,90.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,no indicado,2 plantas,"Beluntzabidea Bidea, 13",,2019-03-29,Anuncio actualizado el 25 de febrero
355000,2.0,4.0,6,38487536,260,238.0,Zigoitia,"Zuya, Álava",1982.0,0,0,0,0,1,1,1.0,0,1,0,1,en trámite,,,,2019-03-29,Anuncio actualizado el 31 de enero
168300,2.0,3.0,6,84446680,121,119.0,Urcabustaiz,"Zuya, Álava",2005.0,0,0,0,0,1,1,1.0,0,1,0,0,,,,,2019-03-29,Anuncio actualizado el 9 de marzo
120000,1.0,4.0,3,39480673,85,87.0,Aramaio,"Zuya, Álava",1993.0,0,1,0,0,0,0,1.0,0,1,0,0,,planta 2ª,,,2019-03-29,Anuncio actualizado el 10 de enero
78000,1.0,3.0,3,390366,101,80.0,Urcabustaiz,"Zuya, Álava",1993.0,0,1,1,0,0,1,0.0,0,1,0,1,no indicado,planta 4ª exterior,"Calle Godamiturri, 21",,2019-03-29,Anuncio actualizado el 18 de marzo
346000,3.0,5.0,0,25460231,1000,175.0,Zuya,Álava,1993.0,0,0,0,0,1,1,1.0,0,1,0,0,,2 plantas,"Calle San Juan, 2",,2019-03-29,Anuncio actualizado el 17 de marzo
490000,4.0,3.0,0,27462015,1500,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,en trámite,3 plantas,"Calle Paraje de Larrabea, 10",,2019-03-29,Anuncio actualizado el 25 de marzo
65000,1.0,3.0,3,25431683,82,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 2ª exterior,"Calle de Ugarte, 7",,2019-03-29,Anuncio actualizado el 19 de febrero
120000,1.0,2.0,3,28048815,82,65.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,0.0,0,0,1,0,no indicado,planta 2ª exterior,Urb. uadalondo,"Calle Municipal Plaza, 3",2019-03-29,Anuncio actualizado el 7 de enero
175000,2.0,2.0,3,28489376,78,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,1,1,no indicado,planta 1ª exterior,"Plaza Nueva, 9",,2019-03-29,Anuncio actualizado el 13 de enero
120000,1.0,2.0,1,29107186,81,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,1,0,0,no indicado,planta 3ª exterior,"Calle Comercio, 12",,2019-03-29,Anuncio actualizado el 21 de enero
342000,3.0,4.0,0,29703875,1500,280.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,0,0,1,no indicado,3 plantas,"Calle Marisolo, 3",,2019-03-29,Anuncio actualizado el 24 de marzo
450000,2.0,4.0,2,32191777,1573,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,1,1,1,1.0,0,1,0,0,inmueble exento,3 plantas,"Calle lizaur, 7",,2019-03-29,Anuncio actualizado el 18 de marzo
273000,2.0,4.0,0,32813295,70,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,0,0,inmueble exento,,"Calle zubinto, 6",,2019-03-29,Anuncio actualizado el 25 de marzo
125000,2.0,4.0,3,29194169,120,100.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,1,1,0.0,0,1,0,1,no indicado,planta 4ª exterior,"Calle Ugarte, 15",,2019-03-29,Anuncio actualizado el 24 de marzo
70000,1.0,4.0,3,1645125,85,80.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,0.0,0,0,1,1,no indicado,planta 2ª exterior,Urb. Udalondo,"Plaza Municipal, 7",2019-03-29,Anuncio actualizado el 19 de marzo
155000,1.0,1.0,3,36632638,84,65.0,Zuya,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,1,no indicado,planta 3ª exterior,"Calle San Martin, 4",,2019-03-29,Anuncio actualizado el 25 de febrero
545000,3.0,5.0,0,36871462,990,270.0,Arrazua-Ubarrundia,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,0,1,0,,,"Calle Francisco Santos de Ayala, 22",,2019-03-29,Anuncio actualizado el 4 de febrero
130000,2.0,3.0,3,36929764,106,85.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,1,1,0.0,0,0,0,1,no indicado,planta 1ª exterior,"Calle Logorri, 9",,2019-03-29,Anuncio actualizado el 25 de marzo
100000,1.0,2.0,3,37660077,80,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,1,0.0,0,0,1,1,,planta 2ª exterior,"Plaza Municipal, 2",,2019-03-29,Anuncio actualizado el 27 de enero
675000,4.0,4.0,0,38349406,1092,87.0,Zigoitia,"Zuya, Álava",1993.0,1,0,1,0,1,1,1.0,0,1,1,1,no indicado,2 plantas,"Calle Basalanda, 11",,2019-03-29,Anuncio actualizado el 12 de febrero
155000,2.0,3.0,3,39145539,105,85.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,0,no indicado,planta 3ª exterior,Urb. Plaza Nueva,"Plaza Nueva, 3 NmeroD",2019-03-29,Anuncio actualizado el 17 de marzo
225000,2.0,3.0,3,40408430,110,104.0,Zuya,Álava,1993.0,0,1,1,0,0,0,1.0,0,1,0,0,en trámite,planta 1ª exterior,"Plaza del Ayuntamiento Plaza, 8",,2019-03-29,Anuncio actualizado el 17 de marzo
120000,1.0,2.0,4,81457850,17500,87.0,Aramaio,"Zuya, Álava",1890.0,0,0,0,0,0,0,1.0,0,0,0,0,inmueble exento,,"Olaeta Entitatea, 5",,2019-03-29,Anuncio actualizado el 24 de marzo
315000,4.0,4.0,5,81595851,60,220.0,Zuya,Álava,1993.0,0,1,0,0,1,1,1.0,0,1,0,1,no indicado,3 plantas,"Calle Palatu , 7",,2019-03-29,Anuncio actualizado el 24 de marzo
420000,1.0,4.0,0,82595668,3500,87.0,Zuya,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,0,no indicado,2 plantas,"Calle Recalde, 3",,2019-03-29,Anuncio actualizado el 17 de marzo
250000,1.0,4.0,7,83818516,3600,87.0,Zuya,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,,"Calle Orobide, 7",,2019-03-29,Anuncio actualizado el 18 de marzo
450000,2.0,5.0,0,84160945,1500,87.0,Zigoitia,"Zuya, Álava",1993.0,0,1,1,0,1,1,1.0,0,1,0,0,,3 plantas,"Carretera Buruaga, 3",,2019-03-29,Anuncio actualizado el 12 de febrero
420000,3.0,4.0,0,84315381,850,87.0,Zigoitia,"Zuya, Álava",2006.0,0,1,1,0,1,1,1.0,0,1,0,1,no indicado,,"Calle Basalanda, 1",,2019-03-29,Anuncio actualizado el 24 de marzo
700000,6.0,8.0,0,34622067,5048,87.0,Zuya,Álava,1971.0,0,0,1,0,1,1,1.0,0,1,1,0,,3 plantas,,,2019-03-29,Anuncio actualizado el 7 de enero
115000,1.0,3.0,3,26838682,95,90.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,0.0,0,1,1,0,,planta 1ª exterior,Plaza Municipal,,2019-03-29,Anuncio actualizado el 12 de febrero
103000,1.0,2.0,3,35317556,107,92.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,0,1.0,0,0,0,1,,planta 2ª exterior,beluntzabidea bidea,,2019-03-29,Anuncio actualizado el 4 de marzo
97000,1.0,2.0,3,36008855,137,107.0,Urcabustaiz,"Zuya, Álava",2008.0,0,0,0,0,0,0,1.0,0,0,0,0,,,Beluntzabidea bidea,,2019-03-29,Anuncio actualizado el 11 de febrero
400000,2.0,4.0,0,36251400,1414,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,0,1,1,,4 plantas,San Bitor,,2019-03-29,Anuncio actualizado el 1 de febrero
295000,3.0,3.0,6,39243049,159,129.0,Zigoitia,"Zuya, Álava",2008.0,0,0,0,0,1,0,1.0,0,0,0,0,no indicado,,Calle berrikaozubi,,2019-03-29,Anuncio actualizado el 22 de junio
295000,3.0,3.0,8,39259718,468,129.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,0,0,0,,2 plantas,Calle berrikaozubi,,2019-03-29,Anuncio actualizado el 9 de febrero
335000,3.0,4.0,0,81810387,800,170.0,Zuya,Álava,1993.0,0,0,1,0,1,1,1.0,0,1,0,1,en trámite,3 plantas,larrabizcal,,2019-03-29,Anuncio actualizado el 19 de diciembre
510000,15.0,13.0,0,83790898,1746,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,2 plantas,elosu,,2019-03-29,Anuncio actualizado el 11 de enero
720000,2.0,4.0,0,33299830,3900,87.0,Zuya,Álava,1993.0,0,0,0,0,0,1,1.0,0,0,1,0,no indicado,3 plantas,Calle elizalde,,2019-03-29,Anuncio actualizado el 26 de mayo
400000,4.0,5.0,0,26798054,1414,508.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,1,1,,3 plantas,,,2019-03-29,Anuncio actualizado el 26 de octubre
270000,3.0,4.0,8,39526241,195,310.0,Zuya,Álava,1993.0,0,0,0,0,0,1,1.0,0,0,0,1,,3 plantas,Markina,,2019-03-29,Anuncio actualizado el 1 de marzo
595000,3.0,5.0,0,31258955,220,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,1,en trámite,,jasokumdea,,2019-03-29,Anuncio actualizado el 1 de febrero
190000,3.0,3.0,9,31287413,120,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,0,1.0,0,1,0,0,en trámite,planta 2ª exterior,Plaza nueva,,2019-03-29,Anuncio actualizado el 1 de febrero
342500,3.0,4.0,0,31643223,238,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,1,0,1.0,0,0,0,0,en trámite,,marisolo,,2019-03-29,Anuncio actualizado el 1 de febrero
430000,2.0,4.0,0,33275413,1588,179.0,Zuya,Álava,1993.0,0,0,1,0,1,1,1.0,0,1,0,1,en trámite,2 plantas,bitoriano,,2019-03-29,Anuncio actualizado el 18 de abril
148000,2.0,3.0,3,34648426,98,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,0.0,0,1,0,0,en trámite,planta 1ª exterior,Calle logorri,,2019-03-29,Anuncio actualizado el 1 de febrero
138000,1.0,1.0,6,35016911,210,180.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,,urbina entitatea,,2019-03-29,Anuncio actualizado el 31 de enero
255000,3.0,3.0,5,36747997,135,146.0,Zuya,Álava,2000.0,0,0,0,0,1,1,1.0,0,0,0,0,,3 plantas,Calle Biguillano,,2019-03-29,Anuncio actualizado el 10 de mayo
545000,3.0,5.0,0,37025424,270,87.0,Arrazua-Ubarrundia,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,1,1,1,en trámite,2 plantas,Calle Francisco Santos de Ayala,,2019-03-29,Anuncio actualizado el 1 de febrero
400000,2.0,3.0,0,37589011,3000,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,0,0,1,,1 planta,Calle Garrastari,,2019-03-29,Anuncio actualizado el 1 de febrero
286000,2.0,4.0,0,38615523,140,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Zubinto,,2019-03-29,Anuncio actualizado el 1 de febrero
78000,1.0,3.0,3,81788066,73,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,0.0,0,1,0,1,en trámite,planta 4ª exterior,Calle Beheko,,2019-03-29,Anuncio actualizado el 1 de febrero
311500,3.0,4.0,5,38278915,180,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Gorbea,,2019-03-29,Anuncio actualizado el 1 de febrero
370000,2.0,5.0,0,38313564,220,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,,San Miguel,,2019-03-29,Anuncio actualizado el 1 de marzo
62500,1.0,3.0,3,82983406,85,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,1,0,0,0,0,0.0,0,0,0,0,en trámite,planta 2ª exterior,Ugarte,,2019-03-29,Anuncio actualizado el 1 de febrero
103000,1.0,0.0,10,83907632,60,87.0,Aramaio,"Zuya, Álava",2009.0,0,0,0,0,1,0,1.0,1,1,0,1,en trámite,bajo exterior,Calle Pedro Ignacio Barrutia,,2019-03-29,Anuncio actualizado el 23 de marzo
189000,2.0,4.0,3,83917736,400,87.0,Aramaio,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Barrio Barajuen,,2019-03-29,Anuncio actualizado el 23 de marzo
135000,2.0,3.0,3,83899072,90,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,1,0,1,0,0.0,0,0,0,1,en trámite,planta 2ª exterior,Baheko,,2019-03-29,Anuncio actualizado el 1 de febrero
580000,4.0,4.0,0,29666931,300,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,1,en trámite,,"Larrabea Parkea, 17",,2019-03-29,Anuncio actualizado el 14 de febrero
560000,4.0,4.0,0,29666897,300,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,1,1,en trámite,2 plantas,"Larrabea Golf, 17",,2019-03-29,Anuncio actualizado el 12 de noviembre
295000,3.0,4.0,5,38294021,100,110.0,Arrazua-Ubarrundia,"Zuya, Álava",2018.0,0,0,0,0,1,1,1.0,0,0,0,0,en trámite,2 plantas,"Bergara Errepidea, 1",,2019-03-29,Anuncio actualizado el 12 de marzo
395000,2.0,4.0,6,37269030,340,285.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,1,1,,,,,2019-03-29,Anuncio actualizado el 31 de enero
895000,2.0,3.0,6,34543317,265,250.0,Arrazua-Ubarrundia,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,1,1,en trámite,,,,2019-03-29,Anuncio actualizado el 21 de febrero
480000,2.0,3.0,0,38732334,450,180.0,Legutiano,"Zuya, Álava",2011.0,0,0,1,0,0,1,1.0,0,0,0,0,no indicado,2 plantas,Calle de Gurutzalde s/n,,2019-03-29,Anuncio actualizado el 24 de marzo
180000,2.0,3.0,3,27463079,100,90.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,1,,bajo exterior,"Calle Belauntza Bidea, 57",,2019-03-29,Anuncio actualizado el 11 de febrero
345000,3.0,3.0,8,28948000,588,142.0,Zuya,Álava,1993.0,0,0,1,0,1,1,1.0,0,1,1,1,no indicado,2 plantas,"Calle Pilotaleku, 6 d",,2019-03-29,Anuncio actualizado el 4 de marzo
222000,1.0,4.0,11,32600894,30000,87.0,Aramaio,"Zuya, Álava",1800.0,0,0,1,1,0,1,1.0,0,1,0,0,,3 plantas,barrio suña s/n,,2019-03-29,Anuncio actualizado el 24 de marzo
395000,2.0,3.0,0,30468392,900,120.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,,2 plantas,"Calle Erlautza, 3",,2019-03-29,Anuncio actualizado el 25 de marzo
435000,3.0,4.0,0,38304843,895,193.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,0,,2 plantas,"Calle Basalanda, 4",,2019-03-29,Anuncio actualizado el 10 de marzo
332000,4.0,4.0,8,39893216,70,229.0,Zuya,Álava,1993.0,0,1,1,0,1,1,1.0,0,0,0,1,,3 plantas,"Calle San Martin, 18",,2019-03-29,Anuncio actualizado el 12 de marzo
190000,1.0,3.0,3,81459665,97,73.0,Urcabustaiz,"Zuya, Álava",2005.0,0,1,1,0,1,1,1.0,1,1,1,1,no indicado,planta 2ª exterior,"Plaza Nueva, 9 NA",,2019-03-29,Anuncio actualizado el 4 de marzo
120000,2.0,2.0,3,82487241,82,71.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,1,,bajo exterior,"Calle Godamiturri, 4",,2019-03-29,Anuncio actualizado el 24 de febrero
122000,1.0,3.0,3,36917932,91,73.0,Urcabustaiz,"Zuya, Álava",1993.0,0,1,1,0,0,1,0.0,0,0,1,1,en trámite,planta 2ª exterior,Urb. privada con jardin y piscina,"Plaza Municipal, 9",2019-03-29,Anuncio actualizado el 24 de marzo
175000,1.0,0.0,2,83912612,3877,318.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,0,0,,3 plantas,"Carretera de Uzkiano, 1",,2019-03-29,Anuncio actualizado el 25 de marzo
415000,3.0,3.0,0,84314883,1800,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,1,0,1,0,1.0,0,1,0,0,en trámite,,"Larrabea Parkea, 20",,2019-03-29,Anuncio actualizado el 29 de marzo
385000,3.0,5.0,0,40101230,1732,87.0,Zigoitia,"Zuya, Álava",1993.0,0,1,1,0,1,1,1.0,0,1,0,1,en trámite,2 plantas,,,2019-03-29,Anuncio actualizado el 28 de diciembre
420000,3.0,3.0,0,84659518,146,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,0,0,1,en trámite,2 plantas,Basalanda,,2019-03-29,Anuncio actualizado el 14 de marzo
130000,2.0,3.0,3,26928207,98,84.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,1,0.0,0,0,0,1,,planta 1ª exterior,"Calle Logorri Kalea, 9",,2019-03-29,Anuncio actualizado el 13 de enero
248000,3.0,4.0,0,34049371,272,87.0,Aramaio,"Zuya, Álava",1993.0,0,0,0,0,0,1,1.0,0,1,0,1,no indicado,2 plantas,"Calle nardeaga, 46",,2019-03-29,Anuncio actualizado el 17 de marzo
345000,3.0,4.0,0,25542841,280,240.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,no indicado,2 plantas,Calle Parrazal s/n,,2019-03-29,Anuncio actualizado el 23 de enero
399000,3.0,5.0,0,35613644,800,190.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,en trámite,2 plantas,"Calle Boliskana, 1",,2019-03-29,Anuncio actualizado el 9 de marzo
120000,1.0,2.0,3,81991911,65,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,1,0,0.0,0,1,0,0,en trámite,planta 1ª exterior,"Calle Carmen, 11",,2019-03-29,Anuncio actualizado el 3 de marzo
700000,3.0,3.0,2,82688226,300,280.0,Arrazua-Ubarrundia,"Zuya, Álava",1988.0,0,0,1,1,0,0,1.0,0,1,0,0,en trámite,3 plantas,"Bergara Errepidea, 11",,2019-03-29,Anuncio actualizado el 17 de marzo
420000,2.0,4.0,0,82948332,2700,230.0,Aramaio,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,1,no indicado,2 plantas,"Olaeta Entitatea, 3",,2019-03-29,Anuncio actualizado el 28 de febrero
360000,2.0,6.0,2,83033312,1624,87.0,Arrazua-Ubarrundia,"Zuya, Álava",1993.0,0,1,0,0,1,1,1.0,0,1,0,0,no indicado,3 plantas,"Ibaiartegui Auzoa, 1",,2019-03-29,Anuncio actualizado el 18 de marzo
380000,3.0,3.0,0,83344829,1592,87.0,Legutiano,"Zuya, Álava",1993.0,0,1,1,0,1,0,1.0,0,1,0,0,en trámite,2 plantas,Urb. Larabea Golf,"Larrabea Parkea, 33",2019-03-29,Anuncio actualizado el 24 de marzo
300000,2.0,4.0,5,83855938,280,152.0,Zuya,Álava,1993.0,0,0,1,0,1,0,1.0,0,0,0,0,en trámite,1 planta,"Sarria Errepidea, 9",,2019-03-29,Anuncio actualizado el 24 de febrero
295300,3.0,4.0,6,38487549,180,168.0,Zigoitia,"Zuya, Álava",2009.0,0,0,0,0,1,1,1.0,0,0,0,1,en trámite,,,,2019-03-29,Anuncio actualizado el 28 de marzo
248000,4.0,4.0,8,32016904,200,318.0,Zuya,Álava,1993.0,0,0,0,0,0,1,1.0,0,1,0,1,en trámite,3 plantas,,,2019-03-29,Anuncio actualizado el 20 de septiembre
264500,3.0,4.0,5,81787815,230,192.0,Zuya,Álava,2000.0,0,0,1,0,1,1,1.0,0,1,0,0,en trámite,4 plantas,,,2019-03-29,Anuncio actualizado el 11 de noviembre
400000,4.0,5.0,0,83200926,1414,182.0,Zigoitia,"Zuya, Álava",1991.0,0,0,0,0,1,1,1.0,0,1,1,1,en trámite,4 plantas,,,2019-03-29,Anuncio actualizado el 1 de febrero
695000,3.0,3.0,0,28872268,3000,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Alto de Igalde,,2019-03-29,Anuncio actualizado el 2 de julio
119000,1.0,2.0,3,32852498,82,67.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,0.0,0,0,1,1,no indicado,planta 3ª exterior,Urb. Finca Udalondo,"Plaza municipal, 5",2019-03-29,Anuncio actualizado el 24 de marzo
185000,1.0,4.0,3,35616481,579,360.0,Aramaio,"Zuya, Álava",1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 2ª exterior,"Calle nardeaga, 23",,2019-03-29,Anuncio actualizado el 25 de marzo
365000,3.0,5.0,0,36212195,1400,87.0,Zigoitia,"Zuya, Álava",1993.0,1,1,0,0,1,1,1.0,0,1,0,1,,3 plantas,"Calle Erlautza, 2",,2019-03-29,Anuncio actualizado el 26 de marzo
425000,2.0,4.0,0,84269714,1400,87.0,Zigoitia,"Zuya, Álava",1993.0,0,1,0,0,1,1,1.0,0,1,0,0,no indicado,2 plantas,"Gorbea Etorbidea, 4",,2019-03-29,Anuncio actualizado el 7 de marzo
590000,4.0,6.0,0,31044496,3500,420.0,Zigoitia,"Zuya, Álava",1993.0,0,1,1,0,1,1,1.0,0,1,1,1,en trámite,4 plantas,,,2019-03-29,Anuncio actualizado el 3 de enero
350000,1.0,3.0,0,40153311,14900,90.0,Zigoitia,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,1 planta,Berrikano,,2019-03-29,Anuncio actualizado el 20 de julio
560000,3.0,4.0,0,81915990,2020,87.0,Zigoitia,"Zuya, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,1,,2 plantas,"Elexpuru Kalea, Olano",,2019-03-29,Anuncio actualizado el 1 de febrero
370000,3.0,5.0,0,83195194,1200,215.0,Zuya,Álava,1993.0,0,0,1,0,1,1,1.0,0,1,0,1,,2 plantas,Gorbeialdea,,2019-03-29,Anuncio actualizado el 1 de marzo
78000,1.0,1.0,4,81412786,129,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,2 plantas,,,2019-03-29,Anuncio actualizado el 25 de marzo
360000,3.0,3.0,8,31273059,142,87.0,Zuya,Álava,1993.0,0,0,0,0,1,1,1.0,0,0,1,0,en trámite,2 plantas,Pilotaleku,,2019-03-29,Anuncio actualizado el 1 de febrero
180000,2.0,3.0,3,34465697,100,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,0,en trámite,bajo exterior,beluntzabidea bidea,,2019-03-29,Anuncio actualizado el 1 de febrero
190000,2.0,3.0,3,34595547,101,87.0,Legutiano,"Zuya, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,bajo exterior,la union plazatxoa,,2019-03-29,Anuncio actualizado el 1 de febrero
490000,3.0,3.0,0,36222515,260,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,0,en trámite,2 plantas,Calle Iondo,,2019-03-29,Anuncio actualizado el 1 de febrero
508500,3.0,4.0,0,36251627,220,87.0,Arrazua-Ubarrundia,"Zuya, Álava",1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,,Enkandalua,,2019-03-29,Anuncio actualizado el 1 de febrero
495000,3.0,3.0,0,40556920,1000,87.0,Urcabustaiz,"Zuya, Álava",1993.0,0,0,1,0,0,1,1.0,0,0,0,1,en trámite,2 plantas,Camino Angadoya,,2019-03-29,Anuncio actualizado el 1 de febrero
