ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,1,82315168,5,,Guillena,"Carretera SE-188, 2 km"," Carretera SE-188, 2 km , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",15000,,2019-04-13,260000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,1,,no indicado,1 planta,0,1,28634627,5,,Guadalcanal,"Calle Granillos, 29"," Calle Granillos, 29 , Guadalcanal , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",30000,140,2019-04-13,350000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,0,1795389,1,,El Castillo de las Guardas,"Calle Antonio Lopez, 41"," Calle Antonio Lopez, 41 , El Castillo de las Guardas , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",64,60,2019-04-13,55000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,313071,6,,Cazalla de la Sierra,"Calle Doctor Vera Campos, 63"," Calle Doctor Vera Campos, 63 , Cazalla de la Sierra , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,,2019-04-13,80000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,2 plantas,0,1,1976886,6,,Cazalla de la Sierra,Urb. aires de cazalla," Calle Ejido, 6 , Urb. aires de cazalla , Cazalla de la Sierra , Sierra norte, Sevilla ","Calle Ejido, 6","Sierra norte, Sevilla",80,,2019-04-13,79000,0,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,1 planta,0,0,29265702,5,,Castilblanco de los Arroyos,A-8002 s/n," A-8002 s/n , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",60,55,2019-04-13,65000,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,en trámite,3 plantas,1,0,29326908,6,,Gerena,Urb. molino de viento," Calle Mozart, 21 , Urb. molino de viento , Gerena , Sierra norte, Sevilla ","Calle Mozart, 21","Sierra norte, Sevilla",150,149,2019-04-13,105000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,2 plantas,1,1,26119106,6,,Gerena,"Calle Dehesa, 28"," Calle Dehesa, 28 , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",105,95,2019-04-13,118000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,inmueble exento,1 planta,1,1,30302144,1,,Guillena,Urb. Golf pajanosas," Calle Roma, 105 , Urb. Golf pajanosas , Guillena , Sierra norte, Sevilla ","Calle Roma, 105","Sierra norte, Sevilla",1100,180,2019-04-13,250000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,,no indicado,1 planta,0,0,31003250,1,,Castilblanco de los Arroyos,Urb. sierra nirte," Calle sierra norte, 122 , Urb. sierra nirte , Castilblanco de los Arroyos , Sierra norte, Sevilla ","Calle sierra norte, 122","Sierra norte, Sevilla",2500,,2019-04-13,80000,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,1,0,1.0,0,1,,no indicado,,0,1,32433037,8,,Castilblanco de los Arroyos,Urb. La Arboleda," Calle los alamos, 180 , Urb. La Arboleda , Castilblanco de los Arroyos , Sierra norte, Sevilla ","Calle los alamos, 180","Sierra norte, Sevilla",1000,,2019-04-13,60000,0,1.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,,no indicado,2 plantas,0,0,33823593,6,,Cazalla de la Sierra,"Plaza de pedro lópez de cazalla, 5"," Plaza de pedro lópez de cazalla, 5 , Cazalla de la Sierra , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",110,90,2019-04-13,90000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,,no indicado,2 plantas,0,1,34326211,6,,Gerena,"Calle Cuevas de Orbaneja, 6"," Calle Cuevas de Orbaneja, 6 , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",180,160,2019-04-13,90000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 5 meses sin actualizar,1,0,2.0,1,1,,no indicado,2 plantas,0,0,35173848,2,,Almadén de la Plata,"Calle Olmo, 7"," Calle Olmo, 7 , Almadén de la Plata , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",172,,2019-04-13,120000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,402207,1,,Almadén de la Plata,"Carretera Almadén de Plata, 5"," Carretera Almadén de Plata, 5 , Almadén de la Plata , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",60000,,2019-04-13,170000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,35241348,6,,El Castillo de las Guardas,"Calle Toro, 3"," Calle Toro, 3 , El Castillo de las Guardas , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",50,,2019-04-13,62000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,1 planta,0,0,35336003,6,,La Puebla de los Infantes,"Calle Tejar, 17"," Calle Tejar, 17 , La Puebla de los Infantes , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,,2019-04-13,135000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,2 plantas,0,0,339586,6,,Guillena,"Calle Sor Angela de la Cruz, 15"," Calle Sor Angela de la Cruz, 15 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",94,,2019-04-13,100000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,en trámite,2 plantas,0,0,25778949,6,,El Pedroso,"Calle Barriada el Corcho, 16"," Calle Barriada el Corcho, 16 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",88,83,2019-04-13,60000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,,0,1,37300237,8,,Guillena,"Calle Castilblanco, 13"," Calle Castilblanco, 13 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",1700,,2019-04-13,75000,0,3.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,0,37487927,2,,Aznalcollar,"Calle Mesa Grande Alta, 28"," Calle Mesa Grande Alta, 28 , Aznalcollar , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",130,,2019-04-13,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,,2 plantas,1,0,37528724,1,,Constantina,"Calle Campo Bajo, 15"," Calle Campo Bajo, 15 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",121,,2019-04-13,70000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,,0,0,37562298,2,,Aznalcollar,"Cisneros, 19"," Cisneros, 19 , Aznalcollar , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",100,,2019-04-13,95000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,2 plantas,0,0,37577058,2,,Castilblanco de los Arroyos,"Calle Leon Felipe, 55"," Calle Leon Felipe, 55 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",200,,2019-04-13,130000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,37587446,2,,Aznalcollar,"Calle 28 de Febrero, 14"," Calle 28 de Febrero, 14 , Aznalcollar , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",200,,2019-04-13,250000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,2 plantas,0,0,37682174,2,,El Garrobo,"Calle Federico Garcia Lorca, 20"," Calle Federico Garcia Lorca, 20 , El Garrobo , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",170,,2019-04-13,100000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,2 plantas,0,0,30775035,2,,Guadalcanal,"Calle granillos, 45"," Calle granillos, 45 , Guadalcanal , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",125,,2019-04-13,65000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,1,0,38068231,1,,Cazalla de la Sierra,"Calle de Doctor Andres Muñoz, 15"," Calle de Doctor Andres Muñoz, 15 , Cazalla de la Sierra , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",332,,2019-04-13,150000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,38560817,2,,Aznalcollar,"Calle Nuestra Señora de Consolación, 13"," Calle Nuestra Señora de Consolación, 13 , Aznalcollar , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",170,,2019-04-13,90000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,,inmueble exento,2 plantas,1,0,39290703,6,,Gerena,Urb. Jardines de gerena," Calle Campanilleros, 29 , Urb. Jardines de gerena , Gerena , Sierra norte, Sevilla ","Calle Campanilleros, 29","Sierra norte, Sevilla",150,,2019-04-13,132000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,1,0,40399302,8,,Cazalla de la Sierra,Urb. El noble," Calle de Anís la Cepa, 4 , Urb. El noble , Cazalla de la Sierra , Sierra norte, Sevilla ","Calle de Anís la Cepa, 4","Sierra norte, Sevilla",125,120,2019-04-13,110000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,1 planta,0,0,40480690,5,,Gerena,"poligono 3 (km 3.5), 12"," poligono 3 (km 3.5), 12 , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",55000,,2019-04-13,240000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,bajo exterior,0,1,36141506,3,0,Constantina,"Plaza de la Diputacion, 4"," Plaza de la Diputacion, 4 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,100,2019-04-13,100000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,2 plantas,0,0,82045355,2,,Almadén de la Plata,Calle la Cruz s/n," Calle la Cruz s/n , Almadén de la Plata , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",80,,2019-04-13,65000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,0,1,,inmueble exento,,0,0,82056162,5,,El Madroño,El Madroño s/n," El Madroño s/n , El Madroño , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",105,,2019-04-13,215000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,82430175,1,,Guillena,"Avenida de los Lagos, 12"," Avenida de los Lagos, 12 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",150,,2019-04-13,180000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,0,0,,no indicado,,0,0,82501594,2,,Constantina,"Calle Ramos, 30"," Calle Ramos, 30 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",60,,2019-04-13,45000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,0,82539721,6,,El Pedroso,"Plaza de Andalucía, 5"," Plaza de Andalucía, 5 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,,2019-04-13,72000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,82540906,5,,Castilblanco de los Arroyos,"Calle alamo, 69"," Calle alamo, 69 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",1550,,2019-04-13,26000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,1,,en trámite,2 plantas,0,0,34245532,2,,Las Navas de la Concepcion,"Calle prim, 5"," Calle prim, 5 , Las Navas de la Concepcion , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",216,,2019-04-13,125000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,,no indicado,1 planta,1,1,37199569,1,,El Castillo de las Guardas,"Calle de la Era, 4"," Calle de la Era, 4 , El Castillo de las Guardas , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",1200,,2019-04-13,210000,0,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,,no indicado,2 plantas,0,1,1874686,6,,Guadalcanal,"Calle Santa Ana, 21"," Calle Santa Ana, 21 , Guadalcanal , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",1500,160,2019-04-13,125000,0,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,82585680,6,,Castilblanco de los Arroyos,"Calle Vegetal del Gordo, 2"," Calle Vegetal del Gordo, 2 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,,2019-04-13,120000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,2 plantas,0,0,1889932,0,,El Pedroso,"Calle Lope de Vega, 21"," Calle Lope de Vega, 21 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",205,190,2019-04-13,155000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,1,,no indicado,2 plantas,0,1,30968484,5,,Constantina,"a-455, 1 km"," a-455, 1 km , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",50000,360,2019-04-13,325000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,2 plantas,0,0,32572936,2,,Cazalla de la Sierra,"Plaza de pedro lópez de cazalla, 2"," Plaza de pedro lópez de cazalla, 2 , Cazalla de la Sierra , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",112,,2019-04-13,110000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
