price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
130000,3.0,4.0,2,36854870,120,,Gerena,"Sierra norte, Sevilla",,0
69000,1.0,1.0,1,37691366,6000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
149500,2.0,5.0,4,37695875,10000,,Alanis,"Sierra norte, Sevilla",,1
98000,2.0,4.0,1,38327965,130,50,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
124000,1.0,3.0,1,39016284,1015,,Guillena,"Sierra norte, Sevilla",,0
23000,1.0,1.0,2,30794650,66,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
100000,2.0,3.0,6,35239249,98,,El Ronquillo,"Sierra norte, Sevilla",,0
63000,1.0,4.0,2,39138654,100,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
60000,1.0,2.0,3,39207256,74,,Guillena,"Sierra norte, Sevilla",,1
55000,2.0,4.0,1,39978868,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
66000,1.0,3.0,3,40029974,97,88,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
120000,2.0,4.0,6,40158078,100,,Aznalcollar,"Sierra norte, Sevilla",,0
175000,1.0,3.0,1,40483515,850,110,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
40000,2.0,4.0,5,81148791,800,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
110000,2.0,3.0,6,30584410,120,,Almadén de la Plata,"Sierra norte, Sevilla",,1
42000,1.0,2.0,2,81867638,127,,El Garrobo,"Sierra norte, Sevilla",,0
45000,1.0,2.0,3,82777500,62,,Guillena,"Sierra norte, Sevilla",,0
110000,2.0,3.0,6,82818838,150,,El Ronquillo,"Sierra norte, Sevilla",,0
94000,2.0,2.0,3,83026923,100,,Guillena,"Sierra norte, Sevilla",,0
59000,1.0,2.0,2,83213798,98,90,Las Navas de la Concepcion,"Sierra norte, Sevilla",2016,0
90000,1.0,3.0,1,83452585,100,,Cazalla de la Sierra,"Sierra norte, Sevilla",,1
90000,1.0,3.0,3,36855241,70,,Constantina,"Sierra norte, Sevilla",,1
40000,1.0,1.0,2,39172353,60,,Guadalcanal,"Sierra norte, Sevilla",,0
125000,2.0,3.0,1,33390310,950,,Guillena,"Sierra norte, Sevilla",,1
70000,1.0,4.0,1,84534153,150,,Las Navas de la Concepcion,"Sierra norte, Sevilla",,1
118948,1.0,2.0,1,40054835,172,83,Guillena,"Sierra norte, Sevilla",,0
123000,3.0,4.0,6,40294293,135,120,El Pedroso,"Sierra norte, Sevilla",,1
97800,2.0,3.0,1,83449379,106,,El Ronquillo,"Sierra norte, Sevilla",,0
59000,1.0,2.0,3,84827393,62,,Guillena,"Sierra norte, Sevilla",,0
150000,2.0,3.0,6,84832710,115,,El Ronquillo,"Sierra norte, Sevilla",,0
75000,2.0,3.0,6,84724366,90,,El Real de la Jara,"Sierra norte, Sevilla",,0
80000,1.0,2.0,1,84870816,80,,Constantina,"Sierra norte, Sevilla",,0
135000,2.0,3.0,1,1687141,595,90,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
