ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 3 de abril,1,0,2.0,1,0,1978,,planta 1ª exterior,0,0,84919784,0,1,Madrid,Distrito Salamanca," Calle de Claudio Coello, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",294,,2019-04-12,1580000,0,5.0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,2.0,0,0,,no indicado,exterior,1,0,85046078,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",136,,2019-04-12,1375000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,,,planta 3ª exterior,0,0,85020234,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",186,,2019-04-12,1810000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,1,5.0,1,0,,en trámite,planta 3ª exterior,0,0,85038472,0,1,Madrid,Distrito Salamanca," Calle Serrano, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",365,,2019-04-12,3640000,1,4.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,3.0,1,0,2015,,planta 2ª exterior,0,1,85039554,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",136,,2019-04-12,1300000,1,2.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,4.0,1,0,2015,,planta 3ª exterior,0,0,85039759,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",170,,2019-04-12,1495000,1,3.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,0,2.0,1,0,1930,en trámite,planta 6ª interior,0,0,84820263,0,1,Madrid,Distrito Salamanca," Calle de Lagasca, 58 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",75,,2019-04-12,530000,0,2.0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,,en trámite,planta 3ª exterior,0,0,85013129,0,1,Madrid,Distrito Salamanca," ayala, 32 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",145,,2019-04-12,1495000,0,3.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de enero,0,0,4.0,1,0,,no indicado,planta 3ª exterior,1,0,34965648,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",336,,2019-04-12,2375000,0,5.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,1,1.0,1,0,2007,en trámite,planta 2ª exterior,0,0,85034828,0,1,Madrid,Distrito Salamanca," Calle de Lagasca , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",65,,2019-04-12,680000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,,,bajo interior,0,0,85039129,0,1,Madrid,Distrito Salamanca," Calle de Velázquez s/n , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",84,,2019-04-12,550000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,,en trámite,planta 6ª interior,0,0,82323974,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",121,,2019-04-12,1090000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,5.0,1,0,,en trámite,planta 6ª exterior,1,0,33783041,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",471,,2019-04-12,4200000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,4.0,0,0,1971,,planta 2ª exterior,0,0,84940818,0,1,Madrid,Distrito Salamanca," Calle de Don Ramón de la Cruz, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",194,,2019-04-12,1500000,0,5.0,1,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,2.0,1,0,2009,no indicado,planta 3ª interior,1,0,85046781,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",130,,2019-04-12,1120000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,1,4.0,1,0,1921,no indicado,planta 1ª exterior,0,0,85000110,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",218,,2019-04-12,1750000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de octubre,0,0,5.0,1,0,,no indicado,planta 5ª exterior,0,0,30787244,0,1,Madrid,Distrito Salamanca," Calle de velázquez , Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",468,,2019-04-12,2700000,0,7.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de junio,0,0,4.0,0,0,,,exterior,1,0,32708140,5,1,Madrid,Distrito Salamanca," Calle Recoletos, 8 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",618,,2019-04-12,7525000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de diciembre,1,0,4.0,1,0,,en trámite,planta 7ª exterior,0,0,82006688,0,1,Madrid,Distrito Salamanca," Velazquez , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",205,,2019-04-12,1890000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,3.0,1,0,,en trámite,planta 2ª exterior,1,0,39420484,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",210,,2019-04-12,1970000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,1,1,4.0,1,0,,en trámite,planta 2ª exterior,1,0,40533747,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",240,,2019-04-12,2550000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,en trámite,planta 2ª interior,0,0,85040542,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",72,,2019-04-12,453000,0,3.0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,1,4.0,1,0,,en trámite,planta 2ª exterior,0,0,85030787,0,1,Madrid,Distrito Salamanca," Calle de Hermosilla, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",192,,2019-04-12,1750000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 1 de abril,1,1,4.0,1,0,1928,en trámite,planta 2ª exterior,0,0,81218647,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",261,,2019-04-12,1750000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 21 de febrero,1,1,4.0,0,0,,en trámite,planta 2ª exterior,0,0,81302730,0,1,Madrid,Distrito Salamanca," HERMOSILLA , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",192,,2019-04-12,1750000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,0,2.0,1,0,,en trámite,planta 4ª exterior,0,0,81275089,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",104,,2019-04-12,910000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 19 de septiembre,0,0,3.0,0,0,,en trámite,planta 5ª exterior,0,0,81684358,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",196,,2019-04-12,1650000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 15 de noviembre,1,0,1.0,1,0,,en trámite,planta 3ª interior,0,0,81852499,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",75,,2019-04-12,650000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,3.0,1,0,1980,en trámite,planta 5ª exterior,1,0,83743704,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",188,,2019-04-12,1645000,0,3.0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,2007,en trámite,planta 2ª interior,0,0,82967475,0,1,Madrid,Distrito Salamanca," Calle Lagasca, Madrid, 53 , Urb. Calle Lagasca 53 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",70,,2019-04-12,568000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,1,5.0,1,0,1958,en trámite,planta 3ª exterior,0,0,81748454,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",352,,2019-04-12,1990000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,1,4.0,1,0,1988,,planta 2ª exterior,0,0,81709369,0,1,Madrid,Distrito Salamanca," Serrano , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",218,,2019-04-12,4300000,0,4.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de julio,1,0,1.0,1,0,,en trámite,planta 1ª exterior,0,1,38092841,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",81,,2019-04-12,840000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,,,planta 7ª interior,1,0,81429547,0,1,Madrid,Distrito Salamanca," Calle de Villanueva, Madrid, 2 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",82,,2019-04-12,750000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de abril,1,0,3.0,1,0,,en trámite,planta 5ª exterior,1,0,81671373,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",158,,2019-04-12,1300000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,5.0,1,0,,,planta 5ª exterior,0,0,85049851,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",347,,2019-04-12,2800000,0,4.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,4.0,1,0,1960,,planta 5ª exterior,1,0,85040180,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",311,289,2019-04-12,2600000,1,5.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 6 de marzo,1,0,4.0,1,0,1900,no indicado,planta 4ª exterior,0,0,37391720,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",287,,2019-04-12,1975000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,5.0,1,0,1959,no indicado,planta 3ª exterior,1,0,82571309,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",391,,2019-04-12,2200000,0,6.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,1,0,2.0,1,0,,en trámite,planta 5ª exterior,1,0,31454684,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",150,,2019-04-12,1800000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de junio,1,0,4.0,1,0,,en trámite,planta 4ª exterior,0,0,33702183,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",357,,2019-04-12,2650000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,1,0,4.0,1,0,,en trámite,planta 6ª exterior,1,0,34843430,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",471,,2019-04-12,4200000,0,6.0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,1,3.0,0,0,,en trámite,planta 3ª exterior,1,0,82336824,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",410,323,2019-04-12,3300000,0,5.0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,1,2.0,1,0,,,planta 3ª exterior,1,0,84735907,0,1,Madrid,Distrito Salamanca," Calle de Lagasca, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",133,,2019-04-12,1390000,0,3.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,1,3.0,1,0,,en trámite,planta 2ª exterior,0,0,39423914,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",274,,2019-04-12,1925000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,1,0,2.0,1,0,,en trámite,planta 1ª exterior,0,0,82925310,0,1,Madrid,Distrito Salamanca," Calle de Villanueva , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",183,,2019-04-12,1100000,0,3.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,1,0,3.0,1,0,,en trámite,planta 2ª exterior,1,0,83294531,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",220,,2019-04-12,2550000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,1,0,4.0,1,0,,en trámite,planta 2ª exterior,0,0,38556505,0,1,Madrid,Distrito Salamanca," Calle de Núñez de Balboa, 35 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",241,,2019-04-12,1799000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,1.0,0,0,,no indicado,planta 4ª interior,1,0,84738803,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",260,250,2019-04-12,2260000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,en trámite,planta 5ª exterior,0,0,84465262,5,1,Madrid,Distrito Salamanca," Velazquez , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",200,190,2019-04-12,2000000,0,4.0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,1,0,2008,,planta 7ª interior,0,0,82549431,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",84,,2019-04-12,750000,1,1.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 21 de marzo,0,1,5.0,0,0,,en trámite,planta 4ª exterior,1,0,84028039,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",242,220,2019-04-12,2700000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,1,3.0,1,0,,en trámite,planta 6ª exterior,1,0,84650064,5,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",222,186,2019-04-12,1450000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,,no indicado,planta 6ª exterior,0,0,82516745,0,1,Madrid,Distrito Salamanca," Calle de Hermosilla, 4 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",178,167,2019-04-12,1450000,0,4.0,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,3.0,1,0,1954,en trámite,planta 4ª exterior,0,0,83920603,0,1,Madrid,Distrito Salamanca," Calle Goya, 5 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",314,300,2019-04-12,2300000,1,5.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,1,0,1.0,1,0,1970,,planta 5ª exterior,0,0,84446962,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",79,63,2019-04-12,580000,0,1.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,0,0,,,planta 3ª interior,0,0,82773427,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",74,,2019-04-12,600000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,4.0,1,0,1971,en trámite,planta 2ª exterior,1,0,84581152,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",194,166,2019-04-12,1500000,0,4.0,1,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
